match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win
M16284,2014,Round 17,17,2014-09-03,Essendon Bombers,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,14,7,91,13,4,82,9,1,1
M16285,2014,Round 17,17,2014-09-05,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,7,6,17,4,106,14,2,86,20,1,1
M16286,2014,Round 17,17,2014-09-07,Collingwood Magpies,Carlton Blues,MCG,VIC,VIC,0,7,7,15,6,96,15,8,98,-2,0,0
M16287,2014,Round 17,17,2014-09-09,Adelaide Crows,West Coast Eagles,Adelaide Oval,SA,WA,1,6,6,17,4,106,13,5,83,23,1,1
M16288,2014,Round 17,17,2014-09-11,Melbourne Demons,Brisbane Lions,MCG,VIC,QLD,1,7,9,15,2,92,15,5,95,-3,0,0
M16289,2014,Round 17,17,2014-09-13,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,7,7,16,2,98,10,6,66,32,1,1
M16290,2014,Round 17,17,2014-09-15,St Kilda Saints,Sydney Swans,Marvel Stadium,VIC,NSW,1,6,7,16,1,97,14,4,88,9,1,1
M16291,2014,Round 17,17,2014-09-17,Geelong Cats,Western Bulldogs,GMHBA Stadium,VIC,VIC,0,7,8,16,6,102,13,5,83,19,1,1
M16292,2014,Round 18,18,2014-04-01,GWS Giants,Richmond Tigers,GIANTS Stadium,NSW,VIC,1,8,7,16,7,103,13,8,86,17,1,1
M16293,2014,Round 18,18,2014-04-03,Port Adelaide Power,Sydney Swans,Adelaide Oval,SA,NSW,1,8,6,16,1,97,15,7,97,0,0,0
M16294,2014,Round 18,18,2014-04-05,Melbourne Demons,Carlton Blues,MCG,VIC,VIC,0,6,7,16,4,100,13,5,83,17,1,1
M16295,2014,Round 18,18,2014-04-07,Hawthorn Hawks,St Kilda Saints,MCG,VIC,VIC,0,8,6,16,2,98,14,8,92,6,1,1
M16296,2014,Round 18,18,2014-04-09,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,9,9,17,2,104,16,8,104,0,0,0
M16297,2014,Round 18,18,2014-04-11,Gold Coast Suns,Adelaide Crows,Heritage Bank Stadium,QLD,SA,1,6,7,16,9,105,10,8,68,37,1,1
M16298,2014,Round 18,18,2014-04-13,North Melbourne Kangaroos,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,6,15,8,98,14,4,88,10,1,1
M16299,2014,Round 18,18,2014-04-15,Collingwood Magpies,Western Bulldogs,MCG,VIC,VIC,0,6,9,17,3,105,13,8,86,19,1,1
M16300,2014,Round 18,18,2014-04-17,Brisbane Lions,Fremantle Dockers,Gabba,QLD,WA,1,7,7,15,4,94,12,2,74,20,1,1
M16301,2014,Round 19,19,2014-05-01,Sydney Swans,GWS Giants,SCG,NSW,NSW,0,7,6,18,6,114,13,3,81,33,1,1
M16302,2014,Round 19,19,2014-05-03,Gold Coast Suns,Port Adelaide Power,Heritage Bank Stadium,QLD,SA,1,8,9,14,3,87,13,3,81,6,1,1
M16303,2014,Round 19,19,2014-05-05,St Kilda Saints,Essendon Bombers,Marvel Stadium,VIC,VIC,0,8,9,17,5,107,13,5,83,24,1,1
M16304,2014,Round 19,19,2014-05-07,Adelaide Crows,Melbourne Demons,Adelaide Oval,SA,VIC,1,7,7,13,5,83,14,8,92,-9,0,0
M16305,2014,Round 19,19,2014-05-09,Richmond Tigers,Geelong Cats,MCG,VIC,VIC,0,7,9,17,3,105,14,4,88,17,1,1
M16306,2014,Round 19,19,2014-05-11,Western Bulldogs,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,6,7,14,2,86,15,7,97,-11,0,0
M16307,2014,Round 19,19,2014-05-13,North Melbourne Kangaroos,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,7,14,4,88,18,3,111,-23,0,0
M16308,2014,Round 19,19,2014-05-15,Fremantle Dockers,West Coast Eagles,Optus Stadium,WA,WA,0,9,7,15,3,93,14,2,86,7,1,1
M16309,2014,Round 19,19,2014-05-17,Hawthorn Hawks,Brisbane Lions,MCG,VIC,QLD,1,8,6,15,5,95,17,2,104,-9,0,0
M16310,2014,Round 20,20,2014-06-01,GWS Giants,Fremantle Dockers,GIANTS Stadium,NSW,WA,1,6,6,17,6,108,14,2,86,22,1,1
M16311,2014,Round 20,20,2014-06-03,Geelong Cats,St Kilda Saints,GMHBA Stadium,VIC,VIC,0,9,8,14,1,85,16,2,98,-13,0,0
M16312,2014,Round 20,20,2014-06-05,Western Bulldogs,Brisbane Lions,Marvel Stadium,VIC,QLD,1,7,6,17,4,106,16,5,101,5,1,1
M16313,2014,Round 20,20,2014-06-07,Richmond Tigers,Sydney Swans,MCG,VIC,NSW,1,6,7,16,4,100,13,5,83,17,1,1
M16314,2014,Round 20,20,2014-06-09,Port Adelaide Power,Collingwood Magpies,Adelaide Oval,SA,VIC,1,7,7,14,4,88,14,6,90,-2,0,0
M16315,2014,Round 20,20,2014-06-11,Hawthorn Hawks,Carlton Blues,MCG,VIC,VIC,0,6,7,17,1,103,13,6,84,19,1,1
M16316,2014,Round 20,20,2014-06-13,Essendon Bombers,North Melbourne Kangaroos,Marvel Stadium,VIC,VIC,0,6,7,15,6,96,15,3,93,3,1,1
M16317,2014,Round 20,20,2014-06-15,Adelaide Crows,Gold Coast Suns,Adelaide Oval,SA,QLD,1,8,7,18,3,111,11,5,71,40,1,1
M16318,2014,Round 20,20,2014-06-17,West Coast Eagles,Melbourne Demons,Optus Stadium,WA,VIC,1,6,8,15,5,95,13,5,83,12,1,1
M16319,2014,Round 21,21,2014-07-01,Essendon Bombers,Carlton Blues,Marvel Stadium,VIC,VIC,0,9,6,17,3,105,12,4,76,29,1,1
M16320,2014,Round 21,21,2014-07-03,Port Adelaide Power,Western Bulldogs,Adelaide Oval,SA,VIC,1,9,8,16,0,96,12,5,77,19,1,1
M16321,2014,Round 21,21,2014-07-05,Geelong Cats,Collingwood Magpies,GMHBA Stadium,VIC,VIC,0,8,6,14,3,87,15,6,96,-9,0,0
M16322,2014,Round 21,21,2014-07-07,North Melbourne Kangaroos,St Kilda Saints,Marvel Stadium,VIC,VIC,0,8,8,18,9,117,11,6,72,45,1,1
M16323,2014,Round 21,21,2014-07-09,West Coast Eagles,Sydney Swans,Optus Stadium,WA,NSW,1,7,7,15,5,95,11,4,70,25,1,1
M16324,2014,Round 21,21,2014-07-11,Fremantle Dockers,Adelaide Crows,Optus Stadium,WA,SA,1,7,7,17,1,103,15,0,90,13,1,1
M16325,2014,Round 21,21,2014-07-13,GWS Giants,Brisbane Lions,GIANTS Stadium,NSW,QLD,1,7,6,14,5,89,14,4,88,1,1,1
M16326,2014,Round 21,21,2014-07-15,Richmond Tigers,Gold Coast Suns,MCG,VIC,QLD,1,7,8,14,6,90,13,7,85,5,1,1
M16327,2014,Round 21,21,2014-07-17,Melbourne Demons,Hawthorn Hawks,MCG,VIC,VIC,0,6,7,12,5,77,11,5,71,6,1,1
M16328,2014,Round 22,22,2014-08-01,Port Adelaide Power,Essendon Bombers,Adelaide Oval,SA,VIC,1,7,8,19,6,120,16,3,99,21,1,1
M16329,2014,Round 22,22,2014-08-03,West Coast Eagles,Richmond Tigers,Optus Stadium,WA,VIC,1,7,8,14,5,89,12,6,78,11,1,1
M16330,2014,Round 22,22,2014-08-05,Western Bulldogs,St Kilda Saints,Marvel Stadium,VIC,VIC,0,6,8,16,6,102,12,8,80,22,1,1
M16331,2014,Round 22,22,2014-08-07,Adelaide Crows,Carlton Blues,Adelaide Oval,SA,VIC,1,6,8,16,5,101,12,7,79,22,1,1
M16332,2014,Round 22,22,2014-08-09,Gold Coast Suns,Sydney Swans,Heritage Bank Stadium,QLD,NSW,1,7,6,13,7,85,13,6,84,1,1,1
M16333,2014,Round 22,22,2014-08-11,Collingwood Magpies,GWS Giants,MCG,VIC,NSW,1,8,9,15,1,91,13,7,85,6,1,1
M16334,2014,Round 22,22,2014-08-13,Hawthorn Hawks,Brisbane Lions,MCG,VIC,QLD,1,8,7,14,5,89,15,7,97,-8,0,0
M16335,2014,Round 22,22,2014-08-15,North Melbourne Kangaroos,Fremantle Dockers,Marvel Stadium,VIC,WA,1,9,6,18,4,112,12,8,80,32,1,1
M16336,2014,Round 22,22,2014-08-17,Geelong Cats,Melbourne Demons,GMHBA Stadium,VIC,VIC,0,6,7,14,7,91,13,6,84,7,1,1
M16337,2015,Round 1,1,2015-05-01,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,7,7,15,2,92,15,8,98,-6,0,0
M16338,2015,Round 1,1,2015-05-03,Western Bulldogs,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,9,15,6,96,15,8,98,-2,0,0
M16339,2015,Round 1,1,2015-05-05,North Melbourne Kangaroos,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,6,6,13,7,85,13,6,84,1,1,1
M16340,2015,Round 1,1,2015-05-07,Hawthorn Hawks,Richmond Tigers,MCG,VIC,VIC,0,7,9,16,5,101,13,5,83,18,1,1
M16341,2015,Round 1,1,2015-05-09,Adelaide Crows,Collingwood Magpies,Adelaide Oval,SA,VIC,1,9,6,14,5,89,15,3,93,-4,0,0
M16342,2015,Round 1,1,2015-05-11,West Coast Eagles,Port Adelaide Power,Optus Stadium,WA,SA,1,8,8,14,9,93,16,8,104,-11,0,0
M16343,2015,Round 1,1,2015-05-13,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,8,16,1,97,16,6,102,-5,0,0
M16344,2015,Round 1,1,2015-05-15,Melbourne Demons,Carlton Blues,MCG,VIC,VIC,0,7,7,14,4,88,13,2,80,8,1,1
M16345,2015,Round 1,1,2015-05-17,St Kilda Saints,Fremantle Dockers,Marvel Stadium,VIC,WA,1,7,7,15,6,96,17,6,108,-12,0,0
M16346,2015,Round 2,2,2015-06-01,North Melbourne Kangaroos,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,7,17,2,104,13,2,80,24,1,1
M16347,2015,Round 2,2,2015-06-03,Fremantle Dockers,Richmond Tigers,Optus Stadium,WA,VIC,1,7,7,16,3,99,14,3,87,12,1,1
M16348,2015,Round 2,2,2015-06-05,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,8,6,16,4,100,14,4,88,12,1,1
M16349,2015,Round 2,2,2015-06-07,St Kilda Saints,Melbourne Demons,Marvel Stadium,VIC,VIC,0,9,6,15,5,95,11,4,70,25,1,1
M16350,2015,Round 2,2,2015-06-09,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,7,8,16,2,98,14,2,86,12,1,1
M16351,2015,Round 2,2,2015-06-11,Western Bulldogs,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,7,16,3,99,13,7,85,14,1,1
M16352,2015,Round 2,2,2015-06-13,West Coast Eagles,Gold Coast Suns,Optus Stadium,WA,QLD,1,9,7,16,6,102,14,6,90,12,1,1
M16353,2015,Round 2,2,2015-06-15,Sydney Swans,GWS Giants,SCG,NSW,NSW,0,9,8,17,2,104,14,1,85,19,1,1
M16354,2015,Round 2,2,2015-06-17,Port Adelaide Power,Hawthorn Hawks,Adelaide Oval,SA,VIC,1,6,7,14,5,89,13,5,83,6,1,1
M16355,2015,Round 3,3,2015-07-01,Essendon Bombers,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,17,3,105,11,6,72,33,1,1
M16356,2015,Round 3,3,2015-07-03,St Kilda Saints,Adelaide Crows,Marvel Stadium,VIC,SA,1,8,6,15,6,96,13,6,84,12,1,1
M16357,2015,Round 3,3,2015-07-05,Western Bulldogs,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,6,9,16,5,101,13,7,85,16,1,1
M16358,2015,Round 3,3,2015-07-07,Collingwood Magpies,GWS Giants,MCG,VIC,NSW,1,7,9,15,2,92,13,3,81,11,1,1
M16359,2015,Round 3,3,2015-07-09,Carlton Blues,Melbourne Demons,Marvel Stadium,VIC,VIC,0,8,8,13,5,83,13,2,80,3,1,1
M16360,2015,Round 3,3,2015-07-11,Brisbane Lions,Sydney Swans,Gabba,QLD,NSW,1,9,7,16,3,99,13,9,87,12,1,1
M16361,2015,Round 3,3,2015-07-13,Fremantle Dockers,Richmond Tigers,Optus Stadium,WA,VIC,1,7,8,16,4,100,15,4,94,6,1,1
M16362,2015,Round 3,3,2015-07-15,Port Adelaide Power,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,7,7,14,2,86,10,5,65,21,1,1
M16363,2015,Round 3,3,2015-07-17,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,7,9,16,7,103,14,6,90,13,1,1
M16364,2015,Round 4,4,2015-08-01,North Melbourne Kangaroos,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,7,15,4,94,13,3,81,13,1,1
M16365,2015,Round 4,4,2015-08-03,West Coast Eagles,Geelong Cats,Optus Stadium,WA,VIC,1,6,7,16,5,101,13,3,81,20,1,1
M16366,2015,Round 4,4,2015-08-05,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,6,15,6,96,14,2,86,10,1,1
M16367,2015,Round 4,4,2015-08-07,GWS Giants,Gold Coast Suns,GIANTS Stadium,NSW,QLD,1,7,7,14,5,89,14,6,90,-1,0,0
M16368,2015,Round 4,4,2015-08-09,Essendon Bombers,Melbourne Demons,Marvel Stadium,VIC,VIC,0,9,6,18,2,110,16,3,99,11,1,1
M16369,2015,Round 4,4,2015-08-11,Richmond Tigers,Fremantle Dockers,MCG,VIC,WA,1,9,7,16,4,100,15,1,91,9,1,1
M16370,2015,Round 4,4,2015-08-13,Adelaide Crows,Collingwood Magpies,Adelaide Oval,SA,VIC,1,7,7,14,1,85,12,7,79,6,1,1
M16371,2015,Round 4,4,2015-08-15,Port Adelaide Power,Brisbane Lions,Adelaide Oval,SA,QLD,1,7,7,15,4,94,12,6,78,16,1,1
M16372,2015,Round 4,4,2015-08-17,Hawthorn Hawks,Sydney Swans,MCG,VIC,NSW,1,7,7,16,9,105,13,8,86,19,1,1
M16373,2015,Round 5,5,2015-09-01,Richmond Tigers,Collingwood Magpies,MCG,VIC,VIC,0,7,9,13,3,81,12,7,79,2,1,1
M16374,2015,Round 5,5,2015-09-03,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,7,7,15,3,93,13,2,80,13,1,1
M16375,2015,Round 5,5,2015-09-05,Brisbane Lions,GWS Giants,Gabba,QLD,NSW,1,6,7,14,6,90,11,6,72,18,1,1
M16376,2015,Round 5,5,2015-09-07,West Coast Eagles,Carlton Blues,Optus Stadium,WA,VIC,1,7,7,15,8,98,11,4,70,28,1,1
M16377,2015,Round 5,5,2015-09-09,Essendon Bombers,Adelaide Crows,Marvel Stadium,VIC,SA,1,6,8,15,7,97,15,4,94,3,1,1
M16378,2015,Round 5,5,2015-09-11,St Kilda Saints,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,7,6,14,4,88,13,7,85,3,1,1
M16379,2015,Round 5,5,2015-09-13,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,8,7,13,7,85,12,0,72,13,1,1
M16380,2015,Round 5,5,2015-09-15,Sydney Swans,Fremantle Dockers,SCG,NSW,WA,1,7,7,16,7,103,14,5,89,14,1,1
M16381,2015,Round 5,5,2015-09-17,Port Adelaide Power,Melbourne Demons,Adelaide Oval,SA,VIC,1,7,7,18,4,112,13,4,82,30,1,1
M16382,2015,Round 6,6,2015-04-01,West Coast Eagles,Collingwood Magpies,Optus Stadium,WA,VIC,1,7,8,15,2,92,15,8,98,-6,0,0
M16383,2015,Round 6,6,2015-04-03,Fremantle Dockers,Western Bulldogs,Optus Stadium,WA,VIC,1,7,8,19,1,115,12,2,74,41,1,1
M16384,2015,Round 6,6,2015-04-05,North Melbourne Kangaroos,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,7,15,1,91,13,3,81,10,1,1
M16385,2015,Round 6,6,2015-04-07,Adelaide Crows,St Kilda Saints,Adelaide Oval,SA,VIC,1,7,6,16,5,101,12,4,76,25,1,1
M16386,2015,Round 6,6,2015-04-09,Melbourne Demons,Gold Coast Suns,MCG,VIC,QLD,1,7,7,16,5,101,13,0,78,23,1,1
M16387,2015,Round 6,6,2015-04-11,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,7,7,13,5,83,15,1,91,-8,0,0
M16388,2015,Round 6,6,2015-04-13,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,6,7,16,8,104,15,4,94,10,1,1
M16389,2015,Round 6,6,2015-04-15,Port Adelaide Power,Sydney Swans,Adelaide Oval,SA,NSW,1,7,7,14,4,88,16,1,97,-9,0,0
M16390,2015,Round 6,6,2015-04-17,Geelong Cats,GWS Giants,GMHBA Stadium,VIC,NSW,1,8,8,19,4,118,12,7,79,39,1,1
M16391,2015,Round 7,7,2015-05-01,Richmond Tigers,Brisbane Lions,MCG,VIC,QLD,1,7,7,13,5,83,14,1,85,-2,0,0
M16392,2015,Round 7,7,2015-05-03,Gold Coast Suns,Hawthorn Hawks,Heritage Bank Stadium,QLD,VIC,1,7,9,17,5,107,13,0,78,29,1,1
M16393,2015,Round 7,7,2015-05-05,Melbourne Demons,GWS Giants,MCG,VIC,NSW,1,9,8,14,8,92,13,7,85,7,1,1
M16394,2015,Round 7,7,2015-05-07,Port Adelaide Power,Essendon Bombers,Adelaide Oval,SA,VIC,1,9,7,17,4,106,10,8,68,38,1,1
M16395,2015,Round 7,7,2015-05-09,Fremantle Dockers,North Melbourne Kangaroos,Optus Stadium,WA,VIC,1,7,6,13,5,83,14,6,90,-7,0,0
M16396,2015,Round 7,7,2015-05-11,Sydney Swans,Collingwood Magpies,SCG,NSW,VIC,1,8,6,18,6,114,13,6,84,30,1,1
M16397,2015,Round 7,7,2015-05-13,St Kilda Saints,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,7,16,1,97,15,2,92,5,1,1
M16398,2015,Round 7,7,2015-05-15,Western Bulldogs,Carlton Blues,Marvel Stadium,VIC,VIC,0,6,6,15,8,98,15,3,93,5,1,1
M16399,2015,Round 7,7,2015-05-17,Adelaide Crows,West Coast Eagles,Adelaide Oval,SA,WA,1,8,6,16,5,101,14,2,86,15,1,1
M16400,2015,Round 8,8,2015-06-01,Brisbane Lions,Western Bulldogs,Gabba,QLD,VIC,1,7,7,17,1,103,14,3,87,16,1,1
M16401,2015,Round 8,8,2015-06-03,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,6,9,16,3,99,13,6,84,15,1,1
M16402,2015,Round 8,8,2015-06-05,West Coast Eagles,Essendon Bombers,Optus Stadium,WA,VIC,1,7,8,16,1,97,12,5,77,20,1,1
M16403,2015,Round 8,8,2015-06-07,St Kilda Saints,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,9,9,17,5,107,14,3,87,20,1,1
M16404,2015,Round 8,8,2015-06-09,Carlton Blues,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,6,16,6,102,14,2,86,16,1,1
M16405,2015,Round 8,8,2015-06-11,Port Adelaide Power,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,6,9,16,3,99,16,6,102,-3,0,0
M16406,2015,Round 8,8,2015-06-13,Fremantle Dockers,Collingwood Magpies,Optus Stadium,WA,VIC,1,7,9,15,5,95,12,3,75,20,1,1
M16407,2015,Round 8,8,2015-06-15,Richmond Tigers,Sydney Swans,MCG,VIC,NSW,1,9,7,15,5,95,15,7,97,-2,0,0
M16408,2015,Round 8,8,2015-06-17,Hawthorn Hawks,GWS Giants,MCG,VIC,NSW,1,7,7,18,3,111,14,5,89,22,1,1
M16409,2015,Round 9,9,2015-07-01,Brisbane Lions,Port Adelaide Power,Gabba,QLD,SA,1,6,7,15,7,97,13,4,82,15,1,1
M16410,2015,Round 9,9,2015-07-03,Geelong Cats,Gold Coast Suns,GMHBA Stadium,VIC,QLD,1,7,9,14,5,89,15,6,96,-7,0,0
M16411,2015,Round 9,9,2015-07-05,North Melbourne Kangaroos,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,7,14,6,90,13,7,85,5,1,1
M16412,2015,Round 9,9,2015-07-07,Sydney Swans,Essendon Bombers,SCG,NSW,VIC,1,6,6,15,6,96,12,7,79,17,1,1
M16413,2015,Round 9,9,2015-07-09,Melbourne Demons,Carlton Blues,MCG,VIC,VIC,0,6,6,14,1,85,11,4,70,15,1,1
M16414,2015,Round 9,9,2015-07-11,Collingwood Magpies,GWS Giants,MCG,VIC,NSW,1,8,7,15,3,93,13,3,81,12,1,1
M16415,2015,Round 9,9,2015-07-13,Fremantle Dockers,Adelaide Crows,Optus Stadium,WA,SA,1,8,6,15,6,96,13,4,82,14,1,1
M16416,2015,Round 9,9,2015-07-15,Richmond Tigers,West Coast Eagles,MCG,VIC,WA,1,8,7,16,5,101,13,3,81,20,1,1
M16417,2015,Round 9,9,2015-07-17,Western Bulldogs,St Kilda Saints,Marvel Stadium,VIC,VIC,0,7,9,15,0,90,15,1,91,-1,0,0
M16418,2015,Round 10,10,2015-08-01,Carlton Blues,Sydney Swans,Marvel Stadium,VIC,NSW,1,9,7,15,5,95,16,3,99,-4,0,0
M16419,2015,Round 10,10,2015-08-03,Melbourne Demons,Adelaide Crows,MCG,VIC,SA,1,7,7,16,6,102,12,8,80,22,1,1
M16420,2015,Round 10,10,2015-08-05,West Coast Eagles,GWS Giants,Optus Stadium,WA,NSW,1,9,7,14,2,86,15,5,95,-9,0,0
M16421,2015,Round 10,10,2015-08-07,Geelong Cats,Richmond Tigers,GMHBA Stadium,VIC,VIC,0,7,8,13,6,84,16,4,100,-16,0,0
M16422,2015,Round 10,10,2015-08-09,Gold Coast Suns,Fremantle Dockers,Heritage Bank Stadium,QLD,WA,1,9,6,15,7,97,14,7,91,6,1,1
M16423,2015,Round 10,10,2015-08-11,Hawthorn Hawks,Port Adelaide Power,MCG,VIC,SA,1,7,7,15,3,93,13,5,83,10,1,1
M16424,2015,Round 10,10,2015-08-13,Collingwood Magpies,St Kilda Saints,MCG,VIC,VIC,0,7,9,15,3,93,11,1,67,26,1,1
M16425,2015,Round 10,10,2015-08-15,Brisbane Lions,Western Bulldogs,Gabba,QLD,VIC,1,7,6,14,7,91,15,5,95,-4,0,0
M16426,2015,Round 10,10,2015-08-17,North Melbourne Kangaroos,Essendon Bombers,Marvel Stadium,VIC,VIC,0,7,8,13,8,86,13,3,81,5,1,1
M16427,2015,Round 11,11,2015-09-01,Gold Coast Suns,West Coast Eagles,Heritage Bank Stadium,QLD,WA,1,7,7,14,5,89,12,4,76,13,1,1
M16428,2015,Round 11,11,2015-09-03,Collingwood Magpies,Richmond Tigers,MCG,VIC,VIC,0,8,8,15,4,94,13,4,82,12,1,1
M16429,2015,Round 11,11,2015-09-05,Essendon Bombers,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,8,6,17,6,108,13,6,84,24,1,1
M16430,2015,Round 11,11,2015-09-07,Port Adelaide Power,Geelong Cats,Adelaide Oval,SA,VIC,1,7,7,14,2,86,14,8,92,-6,0,0
M16431,2015,Round 11,11,2015-09-09,Sydney Swans,Adelaide Crows,SCG,NSW,SA,1,7,6,13,4,82,11,3,69,13,1,1
M16432,2015,Round 11,11,2015-09-11,North Melbourne Kangaroos,Western Bulldogs,Marvel Stadium,VIC,VIC,0,7,7,15,4,94,13,5,83,11,1,1
M16433,2015,Round 11,11,2015-09-13,GWS Giants,St Kilda Saints,GIANTS Stadium,NSW,VIC,1,7,7,20,4,124,14,6,90,34,1,1
M16434,2015,Round 11,11,2015-09-15,Melbourne Demons,Fremantle Dockers,MCG,VIC,WA,1,9,9,15,3,93,16,0,96,-3,0,0
M16435,2015,Round 11,11,2015-09-17,Brisbane Lions,Carlton Blues,Gabba,QLD,VIC,1,7,8,17,5,107,14,6,90,17,1,1
M16436,2015,Round 12,12,2015-04-01,Brisbane Lions,West Coast Eagles,Gabba,QLD,WA,1,7,8,15,6,96,14,1,85,11,1,1
M16437,2015,Round 12,12,2015-04-03,Essendon Bombers,Gold Coast Suns,Marvel Stadium,VIC,QLD,1,8,7,17,4,106,13,3,81,25,1,1
M16438,2015,Round 12,12,2015-04-05,Fremantle Dockers,St Kilda Saints,Optus Stadium,WA,VIC,1,7,6,16,8,104,12,5,77,27,1,1
M16439,2015,Round 12,12,2015-04-07,Collingwood Magpies,Melbourne Demons,MCG,VIC,VIC,0,7,7,14,6,90,12,6,78,12,1,1
M16440,2015,Round 12,12,2015-04-09,Richmond Tigers,Adelaide Crows,MCG,VIC,SA,1,6,8,14,4,88,14,4,88,0,0,0
M16441,2015,Round 12,12,2015-04-11,GWS Giants,North Melbourne Kangaroos,GIANTS Stadium,NSW,VIC,1,7,8,15,7,97,15,5,95,2,1,1
M16442,2015,Round 12,12,2015-04-13,Sydney Swans,Carlton Blues,SCG,NSW,VIC,1,9,9,16,5,101,13,8,86,15,1,1
M16443,2015,Round 12,12,2015-04-15,Port Adelaide Power,Geelong Cats,Adelaide Oval,SA,VIC,1,7,7,15,1,91,9,3,57,34,1,1
M16444,2015,Round 12,12,2015-04-17,Western Bulldogs,Hawthorn Hawks,Marvel Stadium,VIC,VIC,0,7,9,16,8,104,15,5,95,9,1,1
M16445,2015,Round 13,13,2015-05-01,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,9,7,15,4,94,13,8,86,8,1,1
M16446,2015,Round 13,13,2015-05-03,Sydney Swans,Hawthorn Hawks,SCG,NSW,VIC,1,9,8,14,0,84,14,3,87,-3,0,0
M16447,2015,Round 13,13,2015-05-05,Brisbane Lions,North Melbourne Kangaroos,Gabba,QLD,VIC,1,6,9,16,0,96,15,3,93,3,1,1
M16448,2015,Round 13,13,2015-05-07,Fremantle Dockers,Geelong Cats,Optus Stadium,WA,VIC,1,7,8,15,9,99,12,3,75,24,1,1
M16449,2015,Round 13,13,2015-05-09,Western Bulldogs,GWS Giants,Marvel Stadium,VIC,NSW,1,9,7,14,6,90,15,9,99,-9,0,0
M16450,2015,Round 13,13,2015-05-11,Port Adelaide Power,West Coast Eagles,Adelaide Oval,SA,WA,1,7,9,13,8,86,14,4,88,-2,0,0
M16451,2015,Round 13,13,2015-05-13,St Kilda Saints,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,7,15,7,97,14,7,91,6,1,1
M16452,2015,Round 13,13,2015-05-15,Carlton Blues,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,6,15,2,92,16,9,105,-13,0,0
M16453,2015,Round 13,13,2015-05-17,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,6,7,16,8,104,18,7,115,-11,0,0
M16454,2015,Round 14,14,2015-06-01,Collingwood Magpies,Carlton Blues,MCG,VIC,VIC,0,6,6,19,3,117,14,0,84,33,1,1
M16455,2015,Round 14,14,2015-06-03,Sydney Swans,Adelaide Crows,SCG,NSW,SA,1,8,7,15,8,98,14,4,88,10,1,1
M16456,2015,Round 14,14,2015-06-05,Fremantle Dockers,Port Adelaide Power,Optus Stadium,WA,SA,1,6,7,17,5,107,16,4,100,7,1,1
M16457,2015,Round 14,14,2015-06-07,GWS Giants,Brisbane Lions,GIANTS Stadium,NSW,QLD,1,8,8,16,4,100,14,1,85,15,1,1
M16458,2015,Round 14,14,2015-06-09,St Kilda Saints,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,7,17,2,104,15,5,95,9,1,1
M16459,2015,Round 14,14,2015-06-11,Gold Coast Suns,North Melbourne Kangaroos,Heritage Bank Stadium,QLD,VIC,1,9,7,18,1,109,14,3,87,22,1,1
