match_id,season,round,round_number,match_date,home_team,away_team,venue,home_state,away_state,is_interstate,home_rest_days,away_rest_days,home_goals,home_behinds,home_score,away_goals,away_behinds,away_score,score_margin,home_win,target_home_win,target_score_margin,target_total_points,feat_home_win_pct_last3,feat_home_win_pct_last5,feat_home_win_pct_last10,feat_away_win_pct_last3,feat_away_win_pct_last5,feat_away_win_pct_last10,feat_home_avg_score_last3,feat_home_avg_score_last5,feat_home_avg_score_last10,feat_away_avg_score_last3,feat_away_avg_score_last5,feat_away_avg_score_last10,feat_home_avg_conceded_last3,feat_home_avg_conceded_last5,feat_home_avg_conceded_last10,feat_away_avg_conceded_last3,feat_away_avg_conceded_last5,feat_away_avg_conceded_last10,feat_home_win_streak,feat_away_win_streak,feat_home_loss_streak,feat_away_loss_streak,feat_h2h_home_win_rate,feat_venue_home_win_rate,feat_prev_meeting_margin,feat_form_diff_last5,feat_offense_diff_last5,feat_rest_days_diff,enc_home_team,enc_away_team,enc_venue,enc_home_state,enc_away_state
M16119,2013,Round 20,20,2013-06-15,Western Bulldogs,Adelaide Crows,Marvel Stadium,VIC,SA,1,9,7,17,7,109,14,2,86,23,1,1,23,195,0.0,0.2,0.3,0.667,0.8,0.8,86.0,88.2,89.1,95.0,96.0,93.5,96.3,95.8,96.0,88.7,88.2,89.6,0,1,3,0,0.39,0.749,-5.0,-0.6000000000000001,-7.799999999999997,2,17,0,6,3,2
M16120,2013,Round 20,20,2013-06-17,St Kilda Saints,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,7,14,8,92,13,5,83,9,1,1,9,175,0.333,0.2,0.4,0.667,0.4,0.4,86.7,86.2,89.7,103.7,98.4,92.6,86.3,90.6,89.8,90.7,96.0,93.2,0,0,1,1,0.355,0.729,-14.0,-0.2,-12.200000000000003,0,14,2,6,3,3
M16121,2013,Round 21,21,2013-07-01,Hawthorn Hawks,GWS Giants,MCG,VIC,NSW,1,7,7,15,4,94,15,7,97,-3,0,0,-3,191,0.667,0.6,0.6,0.333,0.2,0.5,88.0,94.2,95.3,84.7,79.8,86.0,83.3,87.6,89.9,87.0,92.0,90.4,2,1,0,0,0.442,0.754,3.0,0.39999999999999997,14.400000000000006,0,9,6,5,3,0
M16122,2013,Round 21,21,2013-07-03,Brisbane Lions,Port Adelaide Power,Gabba,QLD,SA,1,9,8,15,2,92,13,5,83,9,1,1,9,175,0.333,0.6,0.6,0.667,0.4,0.4,92.3,95.2,93.6,97.0,94.2,93.9,96.7,93.8,91.0,96.3,96.4,96.0,0,1,1,0,0.576,0.771,22.0,0.19999999999999996,1.0,1,1,12,3,1,2
M16123,2013,Round 21,21,2013-07-05,Essendon Bombers,Melbourne Demons,Marvel Stadium,VIC,VIC,0,6,7,16,2,98,14,2,86,12,1,1,12,184,0.0,0.0,0.3,0.333,0.4,0.4,85.3,84.0,85.5,92.3,92.2,89.9,103.7,104.4,95.7,92.0,92.8,94.1,0,0,5,1,0.486,0.771,-8.0,-0.4,-8.200000000000003,-1,4,10,6,3,3
M16124,2013,Round 21,21,2013-07-07,Adelaide Crows,North Melbourne Kangaroos,Adelaide Oval,SA,VIC,1,9,8,13,1,79,14,2,86,-7,0,0,-7,165,0.333,0.6,0.7,1.0,0.6,0.5,92.7,93.4,92.3,102.7,94.0,93.1,96.7,93.8,91.5,95.3,95.4,94.4,0,3,1,0,0.41,0.799,-26.0,0.0,-0.5999999999999943,1,0,11,0,2,3
M16125,2013,Round 21,21,2013-07-09,Richmond Tigers,St Kilda Saints,MCG,VIC,VIC,0,9,6,16,5,101,13,5,83,18,1,1,18,184,0.667,0.6,0.5,0.667,0.4,0.4,94.0,92.8,92.6,89.0,88.2,89.2,92.3,94.4,92.4,83.0,88.8,89.4,1,1,0,0,0.514,0.715,14.0,0.19999999999999996,4.599999999999994,3,13,14,5,3,3
M16126,2013,Round 21,21,2013-07-11,Sydney Swans,Collingwood Magpies,SCG,NSW,VIC,1,7,7,15,5,95,15,6,96,-1,0,0,-1,191,0.333,0.6,0.4,1.0,0.8,0.8,92.3,96.2,92.2,89.3,90.8,93.2,90.7,86.0,88.6,79.0,83.8,84.4,0,4,1,0,0.455,0.737,17.0,-0.20000000000000007,5.400000000000006,0,15,3,8,0,3
M16127,2013,Round 21,21,2013-07-13,Carlton Blues,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,17,2,104,14,2,86,18,1,1,18,190,0.333,0.4,0.4,0.0,0.2,0.5,98.0,97.0,92.2,82.7,88.0,92.1,92.3,96.2,92.7,104.7,99.0,91.7,0,0,2,4,0.6,0.762,5.0,0.2,9.0,0,2,16,6,3,4
M16128,2013,Round 21,21,2013-07-15,Western Bulldogs,Geelong Cats,Marvel Stadium,VIC,VIC,0,7,7,12,4,76,12,7,79,-3,0,0,-3,155,0.333,0.4,0.4,0.333,0.4,0.3,93.0,94.0,90.1,85.0,88.6,86.6,90.3,90.0,94.1,87.3,86.4,90.6,1,0,0,2,0.457,0.75,2.0,0.0,5.400000000000006,0,17,7,6,3,3
M16129,2013,Round 21,21,2013-07-17,Fremantle Dockers,Gold Coast Suns,Optus Stadium,WA,QLD,1,7,8,15,7,97,12,5,77,20,1,1,20,174,1.0,1.0,0.7,0.333,0.6,0.5,101.3,99.8,94.8,87.0,91.8,90.3,89.7,85.8,85.6,86.3,87.6,90.4,5,0,0,1,0.5,0.74,-26.0,0.4,8.0,-1,5,8,7,4,1
M16130,2013,Round 22,22,2013-08-01,North Melbourne Kangaroos,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,8,15,4,94,12,7,79,15,1,1,15,173,1.0,0.8,0.6,0.333,0.4,0.3,99.0,93.6,94.1,92.7,94.0,92.3,92.7,91.8,92.1,102.0,96.4,96.2,4,0,0,1,0.531,0.761,10.0,0.4,-0.4000000000000057,-1,11,12,6,3,2
M16131,2013,Round 22,22,2013-08-03,Sydney Swans,Western Bulldogs,SCG,NSW,VIC,1,7,7,13,5,83,12,1,73,10,1,1,10,156,0.333,0.4,0.4,0.333,0.2,0.3,93.3,93.6,93.9,88.7,88.6,86.8,91.0,87.6,88.7,87.0,90.8,93.8,0,0,2,1,0.55,0.735,30.0,0.2,5.0,0,15,17,8,0,3
M16132,2013,Round 22,22,2013-08-05,Collingwood Magpies,Gold Coast Suns,MCG,VIC,QLD,1,7,6,15,4,94,13,7,85,9,1,1,9,179,1.0,1.0,0.8,0.333,0.4,0.5,87.7,93.4,92.6,83.0,87.8,89.8,84.7,83.4,86.3,89.0,90.4,89.2,5,0,0,2,0.558,0.753,7.0,0.6,5.6000000000000085,1,3,8,5,3,1
M16133,2013,Round 22,22,2013-08-07,Essendon Bombers,West Coast Eagles,Marvel Stadium,VIC,WA,1,7,7,12,6,78,15,6,96,-18,0,0,-18,174,0.333,0.2,0.3,0.0,0.0,0.5,92.3,86.0,86.2,85.3,83.8,92.5,94.7,100.0,96.8,105.7,104.2,93.4,1,0,0,5,0.415,0.771,-7.0,0.2,2.200000000000003,0,4,16,6,3,4
M16134,2013,Round 22,22,2013-08-09,Fremantle Dockers,Adelaide Crows,Optus Stadium,WA,SA,1,7,6,19,7,121,12,7,79,42,1,1,42,200,1.0,1.0,0.7,0.333,0.4,0.6,98.7,100.8,94.7,94.0,90.0,90.4,86.7,84.4,85.4,93.3,92.2,91.7,6,0,0,2,0.4,0.741,-7.0,0.6,10.799999999999997,1,5,0,7,4,2
M16135,2013,Round 22,22,2013-08-11,St Kilda Saints,Brisbane Lions,Marvel Stadium,VIC,QLD,1,6,9,15,3,93,12,6,78,15,1,1,15,171,0.333,0.4,0.3,0.667,0.6,0.7,85.3,87.0,88.0,94.0,93.2,95.3,92.0,88.6,91.7,92.0,92.6,90.2,0,1,1,0,0.5,0.73,-13.0,-0.19999999999999996,-6.200000000000003,-3,14,1,6,3,1
M16136,2013,Round 22,22,2013-08-13,Melbourne Demons,Carlton Blues,MCG,VIC,VIC,0,6,6,15,4,94,13,5,83,11,1,1,11,177,0.333,0.2,0.4,0.333,0.6,0.4,94.3,90.0,90.6,95.0,99.6,93.9,94.0,94.8,94.1,95.3,90.0,93.1,0,1,2,0,0.625,0.749,-13.0,-0.39999999999999997,-9.599999999999994,0,10,2,5,3,3
M16137,2013,Round 22,22,2013-08-15,Richmond Tigers,GWS Giants,MCG,VIC,NSW,1,6,7,14,0,84,13,8,86,-2,0,0,-2,170,0.667,0.8,0.5,0.667,0.4,0.6,96.0,97.4,93.0,92.3,84.2,87.3,89.3,89.6,93.0,87.0,90.2,90.0,2,2,0,0,0.625,0.716,-19.0,0.4,13.200000000000003,-1,13,6,5,3,0
M16138,2013,Round 22,22,2013-08-17,Hawthorn Hawks,Geelong Cats,MCG,VIC,VIC,0,6,7,15,5,95,13,6,84,11,1,1,11,179,0.667,0.4,0.6,0.333,0.6,0.4,90.7,89.6,95.7,80.7,85.6,86.8,80.7,88.8,89.7,86.0,82.4,88.5,0,1,1,0,0.452,0.752,8.0,-0.19999999999999996,4.0,-1,9,7,5,3,3
M16139,2014,Round 1,1,2014-05-01,St Kilda Saints,Sydney Swans,Marvel Stadium,VIC,NSW,1,7,7,16,6,102,12,6,78,24,1,1,24,180,0.667,0.6,0.3,0.333,0.4,0.5,89.3,88.6,86.6,90.3,91.0,93.1,87.3,85.6,90.1,88.3,88.2,86.6,1,1,0,0,0.341,0.731,-11.0,0.19999999999999996,-2.4000000000000057,0,14,15,6,3,0
M16140,2014,Round 1,1,2014-05-03,West Coast Eagles,Collingwood Magpies,Optus Stadium,WA,VIC,1,7,6,14,4,88,13,6,84,4,1,1,4,172,0.333,0.2,0.5,1.0,1.0,0.8,89.0,86.0,92.3,90.3,91.6,93.0,92.7,99.2,92.5,84.7,83.4,86.0,1,6,0,0,0.413,0.759,-23.0,-0.8,-5.599999999999994,1,16,3,7,4,3
M16141,2014,Round 1,1,2014-05-05,Port Adelaide Power,Hawthorn Hawks,Adelaide Oval,SA,VIC,1,7,7,16,6,102,14,5,89,13,1,1,13,191,0.333,0.4,0.3,0.667,0.6,0.6,86.0,90.6,91.5,94.3,90.6,94.7,93.0,95.0,95.8,83.3,86.2,88.6,0,1,2,0,0.556,0.756,9.0,-0.19999999999999996,0.0,0,12,9,0,2,3
M16142,2014,Round 1,1,2014-05-07,Essendon Bombers,Geelong Cats,Marvel Stadium,VIC,VIC,0,8,9,16,9,105,13,1,79,26,1,1,26,184,0.333,0.2,0.2,0.333,0.4,0.4,85.7,86.4,84.7,83.3,83.6,85.8,92.3,98.6,97.4,89.7,86.6,87.3,0,0,1,1,0.458,0.769,-20.0,-0.2,2.8000000000000114,-1,4,7,6,3,3
M16143,2014,Round 1,1,2014-05-09,Gold Coast Suns,Melbourne Demons,Heritage Bank Stadium,QLD,VIC,1,7,8,16,3,99,14,6,90,9,1,1,9,189,0.0,0.2,0.5,0.333,0.4,0.4,78.7,84.6,89.5,93.7,91.4,90.3,90.7,90.0,89.0,94.7,91.4,93.1,0,1,3,0,0.5,0.765,-18.0,-0.2,-6.800000000000011,-1,8,10,4,1,3
M16144,2014,Round 1,1,2014-05-11,Western Bulldogs,Richmond Tigers,Marvel Stadium,VIC,VIC,0,7,7,16,6,102,13,6,84,18,1,1,18,186,0.333,0.2,0.3,0.667,0.6,0.5,86.0,85.6,86.7,94.3,93.4,91.9,82.7,86.6,91.8,85.3,89.2,91.1,0,0,2,1,0.564,0.748,-16.0,-0.39999999999999997,-7.800000000000011,0,17,13,6,3,3
M16145,2014,Round 1,1,2014-05-13,Adelaide Crows,Carlton Blues,Adelaide Oval,SA,VIC,1,7,6,17,5,107,14,3,87,20,1,1,20,194,0.0,0.2,0.5,0.333,0.4,0.4,81.3,87.2,88.9,90.0,96.2,93.4,105.3,99.4,94.7,90.7,91.4,93.5,0,0,3,1,0.361,0.797,-26.0,-0.2,-9.0,1,0,2,0,2,3
M16146,2014,Round 1,1,2014-05-15,North Melbourne Kangaroos,Brisbane Lions,Marvel Stadium,VIC,QLD,1,7,6,14,6,90,16,2,98,-8,0,0,-8,188,1.0,1.0,0.7,0.333,0.4,0.6,94.3,97.6,94.2,79.7,89.4,92.8,86.3,88.8,90.3,90.0,93.2,92.1,5,0,0,1,0.396,0.762,10.0,0.6,8.199999999999989,1,11,1,6,3,1
M16147,2014,Round 1,1,2014-05-17,GWS Giants,Fremantle Dockers,GIANTS Stadium,NSW,WA,1,9,9,15,4,94,11,4,70,24,1,1,24,164,1.0,0.6,0.6,1.0,1.0,0.8,92.7,87.4,86.3,104.7,104.4,97.8,86.3,87.8,89.6,80.3,85.0,84.0,3,7,0,0,0.628,0.724,-3.0,-0.4,-17.0,0,6,5,1,0,4
M16148,2014,Round 2,2,2014-06-01,West Coast Eagles,North Melbourne Kangaroos,Optus Stadium,WA,VIC,1,7,8,14,8,92,12,2,74,18,1,1,18,166,0.667,0.4,0.5,0.667,0.8,0.6,90.0,88.0,91.4,90.0,96.2,93.9,88.7,95.8,92.1,85.3,91.0,92.5,2,0,0,1,0.5,0.76,-3.0,-0.4,-8.200000000000003,-1,16,11,7,4,3
M16149,2014,Round 2,2,2014-06-03,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,7,7,12,3,75,12,7,79,-4,0,0,-4,154,0.333,0.4,0.4,0.667,0.4,0.3,90.0,93.4,91.2,93.7,92.0,87.0,93.3,92.8,93.1,87.0,91.8,96.5,0,1,1,0,0.5,0.75,-12.0,0.0,1.4000000000000057,0,10,4,5,3,3
M16150,2014,Round 2,2,2014-06-05,Geelong Cats,Brisbane Lions,GMHBA Stadium,VIC,QLD,1,8,7,16,6,102,14,6,90,12,1,1,12,192,0.333,0.2,0.4,0.667,0.6,0.7,80.7,81.0,86.0,89.3,91.6,93.8,92.0,91.6,88.6,88.7,91.8,92.0,0,1,2,0,0.441,0.783,-12.0,-0.39999999999999997,-10.599999999999994,1,7,1,2,3,1
M16151,2014,Round 2,2,2014-06-07,Sydney Swans,Port Adelaide Power,SCG,NSW,SA,1,7,7,17,4,106,14,6,90,16,1,1,16,196,0.333,0.4,0.5,0.333,0.4,0.4,85.3,88.2,92.3,88.0,91.8,94.1,90.3,89.6,87.5,91.7,97.8,95.4,0,1,1,0,0.6,0.736,-3.0,0.0,-3.5999999999999943,0,15,12,8,0,2
M16152,2014,Round 2,2,2014-06-09,Hawthorn Hawks,GWS Giants,MCG,VIC,NSW,1,6,7,15,3,93,12,3,75,18,1,1,18,168,0.333,0.6,0.5,1.0,0.8,0.6,92.7,91.2,94.4,92.3,91.4,86.6,94.3,85.6,91.1,82.7,83.0,87.8,0,4,1,0,0.432,0.753,-3.0,-0.20000000000000007,-0.20000000000000284,-1,9,6,5,3,0
M16153,2014,Round 2,2,2014-06-11,Fremantle Dockers,Gold Coast Suns,Optus Stadium,WA,QLD,1,9,9,14,4,88,15,5,95,-7,0,0,-7,183,0.667,0.8,0.7,0.333,0.4,0.5,96.0,97.4,94.9,87.0,86.6,90.6,83.3,86.6,85.3,93.7,90.2,89.8,0,1,1,0,0.514,0.742,20.0,0.4,10.800000000000011,0,5,8,7,4,1
M16154,2014,Round 2,2,2014-06-13,Collingwood Magpies,Western Bulldogs,MCG,VIC,VIC,0,6,7,13,5,83,13,1,79,4,1,1,4,162,0.667,0.8,0.8,0.333,0.4,0.3,91.3,88.2,92.0,83.7,88.2,87.6,89.3,85.4,85.3,82.0,85.6,91.6,0,1,1,0,0.611,0.754,20.0,0.4,0.0,-1,3,17,5,3,3
M16155,2014,Round 2,2,2014-06-15,St Kilda Saints,Carlton Blues,Marvel Stadium,VIC,VIC,0,7,7,15,3,93,14,8,92,1,1,1,1,185,0.667,0.6,0.4,0.333,0.2,0.3,92.7,90.2,88.6,91.3,91.0,92.5,85.7,86.4,88.3,95.7,97.4,96.0,2,0,0,2,0.375,0.732,9.0,0.39999999999999997,-0.7999999999999972,0,14,2,6,3,3
M16156,2014,Round 2,2,2014-06-17,Richmond Tigers,Adelaide Crows,MCG,VIC,SA,1,9,7,18,2,110,12,8,80,30,1,1,30,190,0.333,0.4,0.5,0.333,0.4,0.5,89.7,91.2,91.5,88.3,93.6,90.1,90.3,91.2,91.6,98.0,97.6,94.0,0,1,2,0,0.455,0.714,17.0,0.0,-2.3999999999999915,2,13,0,5,3,2
M16157,2014,Round 3,3,2014-07-01,Carlton Blues,Port Adelaide Power,Marvel Stadium,VIC,SA,1,7,7,19,3,117,12,5,77,40,1,1,40,194,0.0,0.2,0.3,0.333,0.4,0.4,87.3,89.8,94.1,90.3,90.0,93.4,98.0,94.4,95.2,96.3,94.8,95.3,0,0,3,1,0.515,0.763,-1.0,-0.2,-0.20000000000000284,0,2,12,6,3,2
M16158,2014,Round 3,3,2014-07-03,West Coast Eagles,Richmond Tigers,Optus Stadium,WA,VIC,1,6,9,13,5,83,14,5,89,-6,0,0,-6,172,1.0,0.6,0.5,0.333,0.6,0.6,92.0,89.4,91.7,92.7,95.4,94.5,78.7,87.2,91.5,89.3,87.6,89.7,3,1,0,0,0.478,0.76,29.0,0.0,-6.0,-3,16,13,7,4,3
M16159,2014,Round 3,3,2014-07-05,Brisbane Lions,Fremantle Dockers,Gabba,QLD,WA,1,7,7,16,2,98,14,5,89,9,1,1,9,187,0.333,0.4,0.6,0.333,0.6,0.7,88.7,85.4,93.8,93.0,94.4,95.7,95.0,92.4,93.7,89.3,86.0,85.9,0,0,1,2,0.343,0.772,11.0,-0.19999999999999996,-9.0,0,1,5,3,1,4
M16160,2014,Round 3,3,2014-07-07,Sydney Swans,Geelong Cats,SCG,NSW,VIC,1,9,6,16,3,99,14,1,85,14,1,1,14,184,0.667,0.4,0.5,0.333,0.4,0.4,89.0,91.0,92.4,88.3,86.2,86.1,88.3,91.4,89.0,96.7,92.8,90.0,1,1,0,0,0.472,0.736,-9.0,0.0,4.799999999999997,3,15,7,8,0,3
M16161,2014,Round 3,3,2014-07-09,North Melbourne Kangaroos,Adelaide Crows,Marvel Stadium,VIC,SA,1,7,8,13,2,80,11,7,73,7,1,1,7,153,0.333,0.6,0.5,0.333,0.2,0.5,86.0,89.4,90.6,88.7,86.2,91.1,89.7,89.8,92.0,106.0,102.6,95.4,0,0,2,1,0.6,0.759,7.0,0.39999999999999997,3.200000000000003,-1,11,0,6,3,2
M16162,2014,Round 3,3,2014-07-11,GWS Giants,Gold Coast Suns,GIANTS Stadium,NSW,QLD,1,7,6,17,6,108,12,2,74,34,1,1,34,182,0.667,0.8,0.5,0.667,0.4,0.5,85.0,89.4,84.2,93.0,86.0,90.5,82.3,84.4,89.1,90.7,90.0,91.6,0,2,1,0,0.463,0.725,8.0,0.4,3.4000000000000057,1,6,8,1,0,1
M16163,2014,Round 3,3,2014-07-13,Hawthorn Hawks,Collingwood Magpies,MCG,VIC,VIC,0,7,7,20,2,122,13,6,84,38,1,1,38,206,0.667,0.6,0.5,0.667,0.8,0.8,92.3,93.0,94.2,87.0,87.6,90.3,87.0,85.4,90.0,84.0,84.2,84.8,1,1,0,0,0.579,0.754,-10.0,-0.20000000000000007,5.400000000000006,0,9,3,5,3,3
M16164,2014,Round 3,3,2014-07-15,Melbourne Demons,Essendon Bombers,MCG,VIC,VIC,0,6,9,14,3,87,10,4,64,23,1,1,23,151,0.333,0.2,0.4,0.667,0.6,0.4,86.3,89.2,90.1,87.3,88.2,86.5,87.0,92.4,91.5,83.3,86.2,94.0,0,2,2,0,0.487,0.748,-4.0,-0.39999999999999997,1.0,-3,10,4,5,3,3
M16165,2014,Round 3,3,2014-07-17,St Kilda Saints,Western Bulldogs,Marvel Stadium,VIC,VIC,0,9,9,18,6,114,13,2,80,34,1,1,34,194,1.0,0.8,0.5,0.333,0.4,0.3,96.0,92.6,89.4,84.7,87.8,88.0,82.7,86.4,88.5,83.3,83.0,89.4,3,0,0,1,0.577,0.733,-4.0,0.4,4.799999999999997,0,14,17,6,3,3
M16166,2014,Round 4,4,2014-08-01,Geelong Cats,Carlton Blues,GMHBA Stadium,VIC,VIC,0,7,8,15,5,95,14,5,89,6,1,1,6,184,0.333,0.4,0.4,0.333,0.4,0.4,88.7,85.8,87.2,98.7,96.6,96.8,98.0,93.0,89.7,92.3,91.4,93.8,0,1,1,0,0.596,0.784,25.0,0.0,-10.799999999999997,-1,7,2,2,3,3
M16167,2014,Round 4,4,2014-08-03,Port Adelaide Power,Sydney Swans,Adelaide Oval,SA,NSW,1,6,6,16,8,104,13,6,84,20,1,1,20,188,0.333,0.2,0.3,0.667,0.6,0.6,89.7,86.2,90.2,94.3,92.2,94.2,104.0,99.6,98.0,92.3,89.2,87.6,0,2,2,0,0.39,0.757,-16.0,-0.39999999999999997,-6.0,0,12,15,0,2,0
M16168,2014,Round 4,4,2014-08-05,Richmond Tigers,Brisbane Lions,MCG,VIC,QLD,1,7,7,15,3,93,13,6,84,9,1,1,9,177,0.667,0.6,0.6,0.667,0.6,0.6,94.3,93.6,93.2,95.3,91.2,93.2,88.3,86.8,90.6,93.7,91.4,92.6,2,1,0,0,0.312,0.715,6.0,0.0,2.3999999999999915,0,13,1,5,3,1
M16169,2014,Round 4,4,2014-08-07,Fremantle Dockers,Gold Coast Suns,Optus Stadium,WA,QLD,1,7,7,18,5,113,12,4,76,37,1,1,37,189,0.0,0.4,0.7,0.667,0.4,0.5,82.3,93.0,96.4,89.3,86.0,88.9,95.7,88.6,87.2,95.3,95.4,91.5,0,0,3,1,0.5,0.74,-7.0,0.0,7.0,0,5,8,7,4,1
M16170,2014,Round 4,4,2014-08-09,GWS Giants,Hawthorn Hawks,GIANTS Stadium,NSW,VIC,1,6,8,17,0,102,12,9,81,21,1,1,21,183,0.667,0.8,0.5,0.667,0.6,0.6,92.3,92.0,85.9,101.3,98.6,96.4,79.0,83.0,87.5,87.0,88.4,88.0,1,2,0,0,0.556,0.726,-18.0,0.20000000000000007,-6.599999999999994,-2,6,9,1,0,3
M16171,2014,Round 4,4,2014-08-11,Melbourne Demons,West Coast Eagles,MCG,VIC,WA,1,7,8,16,5,101,12,8,80,21,1,1,21,181,0.333,0.4,0.4,0.667,0.6,0.4,84.0,86.4,89.3,87.7,89.0,88.5,80.7,84.6,88.7,82.3,85.8,92.4,1,0,0,1,0.4,0.749,-2.0,-0.19999999999999996,-2.5999999999999943,-1,10,16,5,3,4
M16172,2014,Round 4,4,2014-08-13,Western Bulldogs,Essendon Bombers,Marvel Stadium,VIC,VIC,0,8,8,15,1,91,13,6,84,7,1,1,7,175,0.333,0.2,0.3,0.667,0.6,0.3,87.0,82.0,88.0,82.7,84.8,84.4,93.7,88.6,89.3,80.3,84.6,94.5,0,0,2,1,0.479,0.749,-4.0,-0.39999999999999997,-2.799999999999997,0,17,4,6,3,3
M16173,2014,Round 4,4,2014-08-15,Adelaide Crows,St Kilda Saints,Adelaide Oval,SA,VIC,1,7,8,12,8,80,15,3,93,-13,0,0,-13,173,0.333,0.2,0.4,1.0,0.8,0.6,86.7,83.6,88.5,103.0,97.0,92.6,92.3,96.8,95.3,83.3,85.8,87.3,0,4,2,0,0.553,0.798,8.0,-0.6000000000000001,-13.400000000000006,-1,0,14,0,2,3
M16174,2014,Round 4,4,2014-08-17,North Melbourne Kangaroos,Collingwood Magpies,Marvel Stadium,VIC,VIC,0,7,7,16,3,99,15,8,98,1,1,1,1,197,0.333,0.6,0.6,0.333,0.6,0.7,81.3,84.8,89.4,83.7,88.2,89.5,87.7,84.2,89.8,96.3,93.8,88.8,1,0,0,1,0.486,0.76,-26.0,0.0,-3.4000000000000057,0,11,3,6,3,3
M16175,2014,Round 5,5,2014-09-01,North Melbourne Kangaroos,GWS Giants,Marvel Stadium,VIC,NSW,1,8,6,16,4,100,13,6,84,16,1,1,16,184,0.667,0.6,0.7,0.667,0.8,0.6,84.3,87.4,90.5,95.0,93.0,88.6,87.7,88.0,89.9,82.7,80.4,85.3,2,2,0,0,0.575,0.761,-10.0,-0.20000000000000007,-5.599999999999994,2,11,6,6,3,0
M16176,2014,Round 5,5,2014-09-03,Collingwood Magpies,Hawthorn Hawks,MCG,VIC,VIC,0,7,7,16,7,103,14,1,85,18,1,1,18,188,0.333,0.4,0.7,0.667,0.6,0.5,88.3,88.6,91.0,98.7,96.0,92.8,100.0,94.6,89.0,87.0,89.4,89.1,0,0,2,1,0.41,0.754,-38.0,-0.19999999999999996,-7.400000000000006,0,3,9,5,3,3
M16177,2014,Round 5,5,2014-09-05,Melbourne Demons,St Kilda Saints,MCG,VIC,VIC,0,7,8,18,4,112,17,3,105,7,1,1,7,217,0.667,0.6,0.4,1.0,1.0,0.7,87.7,89.4,89.7,100.0,99.0,93.0,74.3,81.0,87.9,84.0,81.6,85.1,2,5,0,0,0.512,0.749,6.0,-0.4,-9.599999999999994,-1,10,14,5,3,3
M16178,2014,Round 5,5,2014-09-07,Western Bulldogs,Adelaide Crows,Marvel Stadium,VIC,SA,1,8,9,17,4,106,11,4,70,36,1,1,36,176,0.333,0.4,0.3,0.0,0.2,0.3,83.3,85.0,86.8,77.7,83.8,86.9,93.7,89.6,90.2,94.3,98.2,95.2,1,0,0,3,0.405,0.749,23.0,0.2,1.2000000000000028,-1,17,0,6,3,2
M16179,2014,Round 5,5,2014-09-09,West Coast Eagles,Port Adelaide Power,Optus Stadium,WA,SA,1,9,7,12,8,80,12,6,78,2,1,1,2,158,0.333,0.6,0.3,0.333,0.4,0.4,85.0,87.8,85.8,90.3,90.4,92.2,88.0,85.2,94.7,102.3,98.0,97.2,0,1,2,0,0.61,0.758,11.0,0.19999999999999996,-2.6000000000000085,2,16,12,7,4,2
M16180,2014,Round 5,5,2014-09-11,Carlton Blues,Sydney Swans,Marvel Stadium,VIC,NSW,1,9,8,13,9,87,14,9,93,-6,0,0,-6,180,0.333,0.2,0.4,0.667,0.6,0.5,99.3,93.6,96.6,96.3,90.0,91.8,88.3,93.2,91.6,93.0,90.8,89.2,0,0,1,1,0.444,0.763,7.0,-0.39999999999999997,3.5999999999999943,1,2,15,6,3,0
M16181,2014,Round 5,5,2014-09-13,Fremantle Dockers,Geelong Cats,Optus Stadium,WA,VIC,1,9,8,16,6,102,16,5,101,1,1,1,1,203,0.333,0.4,0.7,0.667,0.4,0.5,96.7,96.2,98.5,94.0,89.0,87.3,89.7,88.4,86.4,92.7,95.6,89.0,1,1,0,0,0.607,0.74,-14.0,0.0,7.200000000000003,1,5,7,7,4,3
M16182,2014,Round 5,5,2014-09-15,Brisbane Lions,Essendon Bombers,Gabba,QLD,VIC,1,6,6,16,4,100,14,9,93,7,1,1,7,193,0.333,0.4,0.5,0.333,0.4,0.3,90.7,89.6,91.4,75.7,82.0,84.0,94.7,93.4,93.0,84.3,85.6,92.8,0,0,1,2,0.447,0.773,-16.0,0.0,7.599999999999994,0,1,4,3,1,3
M16183,2014,Round 5,5,2014-09-17,Gold Coast Suns,Richmond Tigers,Heritage Bank Stadium,QLD,VIC,1,7,7,16,1,97,15,4,94,3,1,1,3,191,0.333,0.4,0.4,1.0,0.6,0.7,81.7,85.8,86.8,97.3,92.0,94.7,103.0,98.6,94.5,82.3,87.0,88.3,0,3,2,0,0.568,0.765,9.0,-0.19999999999999996,-6.200000000000003,0,8,13,4,1,3
M16184,2014,Round 6,6,2014-04-01,Sydney Swans,GWS Giants,SCG,NSW,NSW,0,7,6,14,5,89,13,3,81,8,1,1,8,170,0.667,0.6,0.5,0.667,0.6,0.6,92.0,92.0,91.5,98.0,92.6,90.0,92.0,93.6,90.9,85.0,83.6,85.7,1,0,0,1,0.468,0.737,26.0,0.0,-0.5999999999999943,1,15,6,8,0,0
